Capacity,BlockSize,Associativity,WriteThrough,WriteAllocate,MissRate,TotalTime
32768,1,1,0,0,1,551763
32768,1,1,1,0,1,551763
32768,1,1,0,1,1,551763
32768,1,1,1,1,1,551763
32768,2,1,0,0,1,551763
32768,2,1,1,0,1,551763
32768,2,1,0,1,1,551763
32768,2,1,1,1,1,551763
32768,4,1,0,0,1,551763
